contrato_id,data_venda,modalidade_contrato,plano,visita
110964,2024-12-04,pessoa física,"plano anual - r$246,00",Sem Visita
110907,2024-12-04,pessoa física,"plano light anual - r$178,00",Livance - Botafogo
110887,2024-12-04,pessoa física,"plano anual - r$246,00",Livance - Alphaville
110845,2024-12-04,pessoa física,"plano light - r$246,00",Sem Visita
110765,2024-12-04,pessoa física,"plano mensal - r$346,00",Sem Visita
110704,2024-12-04,pessoa física,"plano anual - r$246,00",Livance - Vila Madalena
110670,2024-12-04,pessoa física,"plano anual - r$246,00",Livance - Brigadeiro Psico
110085,2024-12-04,pessoa física,"plano mensal - r$346,00",Sem Visita
109657,2024-12-04,pessoa física,"plano light - r$246,00",Livance - Alphaville
107866,2024-12-04,pessoa física,"plano anual - r$246,00",Sem Visita
103476,2024-12-04,pessoa física,"plano anual - r$246,00",Sem Visita
82596,2024-12-04,pessoa física,"plano anual - r$246,00",Livance - Brigadeiro 2
81514,2024-12-04,pessoa física,"plano anual - r$246,00",Visita Virtual
111232,2024-12-05,pessoa física,"plano anual - r$246,00",Sem Visita
111209,2024-12-05,pessoa física,"plano light anual - r$178,00",Sem Visita
111205,2024-12-05,pessoa física,"plano anual - r$246,00",Sem Visita
111180,2024-12-05,pessoa física,"plano anual - r$246,00",Sem Visita
111164,2024-12-05,pessoa física,"plano light anual - r$178,00",Sem Visita
111152,2024-12-05,pessoa jurídica,"plano light anual - r$178,00",Sem Visita
111094,2024-12-05,pessoa física,"plano anual - r$246,00",Sem Visita
111085,2024-12-05,pessoa física,"plano anual - r$246,00",Sem Visita
111037,2024-12-05,pessoa física,"plano light anual - r$178,00",Sem Visita
111020,2024-12-05,pessoa jurídica,"plano light anual - r$178,00",Livance - Santo André Psico
110832,2024-12-05,pessoa jurídica,"plano light anual - r$123,00",Sem Visita
110771,2024-12-05,pessoa física,"plano light - r$246,00",Livance - Campinas
110755,2024-12-05,pessoa física,"plano mensal - r$346,00",Livance - Santos
110692,2024-12-05,pessoa física,"plano anual - r$246,00",Livance - Brigadeiro
110320,2024-12-05,pessoa física,"plano light - r$246,00",Livance - Itaim
110057,2024-12-05,pessoa física,"plano light - r$246,00",Sem Visita
109598,2024-12-05,pessoa física,"plano light anual - r$178,00",Livance - Barra da Tijuca
109018,2024-12-05,pessoa física,"plano light anual - r$178,00",Livance - Tatuapé
108672,2024-12-05,pessoa física,"plano light anual - r$178,00",Sem Visita
107667,2024-12-05,pessoa física,"plano light anual - r$178,00",Livance - Market Place
105498,2024-12-05,pessoa física,"plano anual - r$246,00",Livance - Perdizes
104871,2024-12-05,pessoa física,"plano light anual - r$178,00",Livance - Santos
101508,2024-12-05,pessoa física,"plano mensal - r$346,00",Visita Virtual
85637,2024-12-05,pessoa física,"plano light anual - r$178,00",Livance - Alphaville
82754,2024-12-05,pessoa física,"plano anual - r$246,00",Livance - Market Place
59604,2024-12-05,pessoa física,"plano mensal - r$346,00",Livance - Botafogo
58863,2024-12-05,pessoa física,"plano light - r$246,00",Livance - Brigadeiro
111338,2024-12-06,pessoa física,"plano light anual - r$178,00",Sem Visita
111202,2024-12-06,pessoa física,"plano anual - r$246,00",Livance - Barra da Tijuca
111181,2024-12-06,pessoa física,"plano light anual - r$178,00",Livance - Pinheiros
111144,2024-12-06,pessoa jurídica,"plano light anual - r$178,00",Sem Visita
111054,2024-12-06,pessoa física,"plano light - r$246,00",Livance - Barra da Tijuca
111031,2024-12-06,pessoa física,"plano light - r$246,00",Livance - Campinas
110899,2024-12-06,pessoa física,"plano mensal - r$346,00",Livance - Campinas
110758,2024-12-06,pessoa física,"plano light anual - r$178,00",Livance - Tatuapé
110565,2024-12-06,pessoa física,"plano light - r$246,00",Livance - Angélica
103774,2024-12-06,pessoa física,"plano mensal - r$346,00",Livance - Barra da Tijuca
108410,2024-12-07,pessoa física,"plano light - r$246,00",Livance - Vila Mariana
111464,2024-12-08,pessoa física,"plano light - r$246,00",Sem Visita
111612,2024-12-09,pessoa física,"plano light anual - r$178,00",Livance - Perdizes
111607,2024-12-09,pessoa física,"plano mensal - r$346,00",Sem Visita
111579,2024-12-09,pessoa física,"plano anual - r$246,00",Sem Visita
111455,2024-12-09,pessoa física,"plano mensal - r$346,00",Livance - Brigadeiro
111220,2024-12-09,pessoa física,"plano mensal - r$346,00",Livance - Brigadeiro
111178,2024-12-09,pessoa física,"plano light - r$246,00",Livance - Santos
111101,2024-12-09,pessoa física,"plano anual - r$246,00",Livance - Santo André
110673,2024-12-09,pessoa física,"plano light anual - r$178,00",Livance - Botafogo
110509,2024-12-09,pessoa física,"plano light anual - r$178,00",Sem Visita
109752,2024-12-09,pessoa física,"plano anual - r$246,00",Livance - Botafogo
104798,2024-12-09,pessoa física,"plano light - r$246,00",Sem Visita
96779,2024-12-09,pessoa física,"plano light anual - r$178,00",Sem Visita
111695,2024-12-10,pessoa física,"plano light anual - r$178,00",Sem Visita
111670,2024-12-10,pessoa física,"plano anual - r$246,00",Livance - Santo André
110805,2024-12-10,pessoa física,"plano anual - r$246,00",Livance - Santo André
110671,2024-12-10,pessoa física,"plano light - r$246,00",Livance - Paulista
110524,2024-12-10,pessoa física,"plano anual - r$246,00",Livance - Vila Mariana
102969,2024-12-10,pessoa física,"plano anual - r$246,00",Livance - Vila Mariana
99703,2024-12-10,pessoa física,"plano anual - r$246,00",Livance - Market Place
96026,2024-12-10,pessoa física,"plano light anual - r$178,00",Livance - Alphaville
57267,2024-12-10,pessoa física,"plano anual - r$246,00",Livance - Barra da Tijuca
111565,2024-12-11,pessoa física,"plano light anual - r$178,00",Livance - Botafogo
110997,2024-12-11,pessoa física,"plano light anual - r$178,00",Livance - Botafogo
110111,2024-12-11,pessoa física,"plano light - r$246,00",Livance - Paulista
108976,2024-12-11,pessoa física,"plano mensal - r$346,00",Livance - Brigadeiro
67197,2024-12-11,pessoa física,"plano light - r$246,00",Livance - Market Place
51716,2024-12-11,pessoa física,"plano anual - r$246,00",Sem Visita
112178,2024-12-12,pessoa física,"plano mensal - r$346,00",Sem Visita
112167,2024-12-12,pessoa física,"plano mensal - r$346,00",Livance - Itaim
111655,2024-12-12,pessoa física,"plano anual - r$246,00",Livance - Alphaville
111601,2024-12-12,pessoa física,"plano anual - r$246,00",Livance - Vila Madalena
111554,2024-12-12,pessoa física,"plano light anual - r$178,00",Livance - Vila Olímpia
111497,2024-12-12,pessoa física,"plano anual - r$246,00",Livance - Brigadeiro
110975,2024-12-12,pessoa física,"plano anual - r$246,00",Livance - Brigadeiro Psico
110939,2024-12-12,pessoa física,"plano anual - r$246,00",Sem Visita
110280,2024-12-12,pessoa física,"plano anual - r$246,00",Livance - Barra da Tijuca
109405,2024-12-12,pessoa física,"plano anual - r$246,00",Sem Visita
107009,2024-12-12,pessoa física,"plano mensal - r$346,00",Visita Virtual
80369,2024-12-12,pessoa física,"plano anual - r$246,00",Livance - Pinheiros
78689,2024-12-12,pessoa física,"plano light anual - r$178,00",Livance - Tatuapé
51928,2024-12-12,pessoa física,"plano mensal - r$346,00",Livance - Alphaville
112177,2024-12-13,pessoa física,"plano mensal - r$346,00",Livance - Tatuapé
112155,2024-12-13,pessoa física,"plano anual - r$246,00",Sem Visita
112153,2024-12-13,pessoa jurídica,"plano anual - r$246,00",Visita Virtual
112019,2024-12-13,pessoa física,"plano light anual - r$178,00",Sem Visita
111767,2024-12-13,pessoa física,"plano anual - r$246,00",Livance - Santos Flex
111737,2024-12-13,pessoa física,"plano anual - r$246,00",Visita Virtual
111626,2024-12-13,pessoa física,"plano mensal - r$346,00",Livance - Perdizes
111608,2024-12-13,pessoa física,"plano light anual - r$178,00",Livance - Santos
111586,2024-12-13,pessoa física,"plano anual - r$246,00",Sem Visita
111329,2024-12-13,pessoa física,"plano mensal - r$346,00",Sem Visita
110569,2024-12-13,pessoa física,"plano light - r$246,00",Livance - Paulista
110138,2024-12-13,pessoa física,"plano light anual - r$178,00",Sem Visita
109436,2024-12-13,pessoa física,"plano mensal - r$346,00",Livance - Paulista
108178,2024-12-13,pessoa física,"plano light - r$246,00",Livance - Paulista
104131,2024-12-13,pessoa física,"plano light anual - r$178,00",Livance - Paulista
103586,2024-12-13,pessoa física,"plano mensal - r$346,00",Livance - Tatuapé
92420,2024-12-13,pessoa física,"plano light - r$246,00",Livance - Tatuapé
91186,2024-12-13,pessoa física,"plano light anual - r$178,00",Sem Visita
85121,2024-12-13,pessoa física,"plano light anual - r$178,00",Livance - Market Place
79231,2024-12-13,pessoa jurídica,"plano light anual - r$123,00",Livance - Market Place
112304,2024-12-14,pessoa física,"plano light anual - r$178,00",Sem Visita
110960,2024-12-14,pessoa física,"plano mensal - r$346,00",Livance - Botafogo
110836,2024-12-14,pessoa física,"plano anual - r$246,00",Livance - Santo André
112344,2024-12-15,pessoa física,"plano light anual - r$178,00",Sem Visita
109589,2024-12-15,pessoa física,"plano anual - r$246,00",Livance - Vila Olímpia
112487,2024-12-16,pessoa física,"plano light - r$246,00",Livance - Vila Mariana
112433,2024-12-16,pessoa jurídica,"plano mensal - r$346,00",Sem Visita
112402,2024-12-16,pessoa física,"plano light - r$246,00",Livance - Tatuapé
112291,2024-12-16,pessoa física,"plano anual - r$246,00",Visita Virtual
112232,2024-12-16,pessoa física,"plano mensal - r$346,00",Sem Visita
112205,2024-12-16,pessoa física,"plano mensal - r$346,00",Sem Visita
112202,2024-12-16,pessoa física,"plano mensal - r$346,00",Livance - Paulista
112137,2024-12-16,pessoa física,"plano anual - r$246,00",Livance - Market Place
111619,2024-12-16,pessoa física,"plano light anual - r$178,00",Livance - Vila Mariana
111528,2024-12-16,pessoa física,"plano anual - r$246,00",Livance - Santo André Psico
110713,2024-12-16,pessoa física,"plano light anual - r$178,00",Livance - Tatuapé
110461,2024-12-16,pessoa física,"plano anual - r$246,00",Livance - Vila Olímpia
110351,2024-12-16,pessoa física,"plano light anual - r$178,00",Livance - Santos
107600,2024-12-16,pessoa física,"plano mensal - r$346,00",Livance - Tatuapé
107545,2024-12-16,pessoa física,"plano anual - r$246,00",Livance - Vila Mariana
107257,2024-12-16,pessoa física,"plano anual - r$246,00",Sem Visita
99883,2024-12-16,pessoa física,"plano light - r$246,00",Livance - Alphaville
98234,2024-12-16,pessoa física,"plano light - r$246,00",Livance - Brigadeiro
81221,2024-12-16,pessoa física,"plano anual - r$246,00",Visita Virtual
64602,2024-12-16,pessoa física,"plano light anual - r$178,00",Livance - Vila Mariana
112387,2024-12-17,pessoa física,"plano light anual - r$178,00",Livance - Alphaville
112264,2024-12-17,pessoa física,"plano light anual - r$178,00",Livance - Itaim
112171,2024-12-17,pessoa física,"plano anual - r$246,00",Livance - Tatuapé
111618,2024-12-17,pessoa física,"plano mensal - r$346,00",Sem Visita
111483,2024-12-17,pessoa jurídica,"plano light anual - r$178,00",Livance - Market Place
111216,2024-12-17,pessoa física,"plano light anual - r$178,00",Livance - Santos
111157,2024-12-17,pessoa física,"plano anual - r$246,00",Livance - Campinas
110934,2024-12-17,pessoa física,"plano light anual - r$178,00",Livance - Paulista
110329,2024-12-17,pessoa física,"plano light - r$246,00",Livance - Botafogo
110055,2024-12-17,pessoa física,"plano mensal - r$346,00",Sem Visita
108539,2024-12-17,pessoa física,"plano anual - r$246,00",Visita Virtual
107387,2024-12-17,pessoa jurídica,"plano anual - r$246,00",Visita Virtual
106213,2024-12-17,pessoa jurídica,"plano light anual - r$178,00",Livance - Campinas
60501,2024-12-17,pessoa física,"plano anual - r$246,00",Sem Visita
46427,2024-12-17,pessoa física,"plano anual - r$246,00",Livance - Brigadeiro
112733,2024-12-18,pessoa física,"plano mensal - r$346,00",Sem Visita
112706,2024-12-18,pessoa física,"plano light anual - r$178,00",Sem Visita
112691,2024-12-18,pessoa física,"plano light - r$246,00",Sem Visita
112665,2024-12-18,pessoa física,"plano light anual - r$178,00",Sem Visita
112662,2024-12-18,pessoa física,"plano mensal - r$346,00",Livance - Market Place
112626,2024-12-18,pessoa física,"plano mensal - r$346,00",Livance - Tatuapé
112185,2024-12-18,pessoa física,"plano light anual - r$178,00",Sem Visita
112160,2024-12-18,pessoa física,"plano mensal - r$346,00",Sem Visita
112130,2024-12-18,pessoa física,"plano light - r$246,00",Sem Visita
110996,2024-12-18,pessoa física,"plano mensal - r$346,00",Livance - Tatuapé
109914,2024-12-18,pessoa física,"plano light - r$246,00",Sem Visita
108767,2024-12-18,pessoa física,"plano light anual - r$178,00",Visita Virtual
104888,2024-12-18,pessoa física,"plano anual - r$246,00",Livance - Market Place
100828,2024-12-18,pessoa física,"plano mensal - r$346,00",Livance - Brigadeiro Psico
80309,2024-12-18,pessoa física,"plano light anual - r$178,00",Livance - Alphaville
112804,2024-12-19,pessoa física,"plano light - r$246,00",Sem Visita
112648,2024-12-19,pessoa jurídica,"plano anual - r$246,00",Sem Visita
112578,2024-12-19,pessoa física,"plano mensal - r$346,00",Livance - Vila Mariana
112553,2024-12-19,pessoa física,"plano light anual - r$178,00",Livance - Santos Flex
112438,2024-12-19,pessoa física,"plano anual - r$246,00",Sem Visita
112231,2024-12-19,pessoa física,"plano anual - r$246,00",Livance - Vila Olímpia
112089,2024-12-19,pessoa física,"plano mensal - r$346,00",Livance - Botafogo
111386,2024-12-19,pessoa física,"plano light anual - r$178,00",Livance - Botafogo
110767,2024-12-19,pessoa física,"plano anual - r$246,00",Sem Visita
110674,2024-12-19,pessoa física,"plano light anual - r$178,00",Visita Virtual
106395,2024-12-19,pessoa física,"plano light anual - r$178,00",Livance - Perdizes
100870,2024-12-19,pessoa física,"plano light - r$246,00",Sem Visita
95144,2024-12-19,pessoa física,"plano anual - r$246,00",Visita Virtual
88362,2024-12-19,pessoa física,"plano light - r$246,00",Visita Virtual
73281,2024-12-19,pessoa física,"plano light - r$246,00",Livance - Barra da Tijuca
112741,2024-12-20,pessoa física,"plano anual - r$246,00",Livance - Barra da Tijuca
112400,2024-12-20,pessoa física,"plano mensal - r$346,00",Livance - Campinas
112254,2024-12-20,pessoa física,"plano light anual - r$178,00",Livance - Vila Olímpia
112134,2024-12-20,pessoa física,"plano anual - r$246,00",Livance - Santo André
111363,2024-12-20,pessoa física,"plano light anual - r$178,00",Livance - Perdizes
111345,2024-12-20,pessoa física,"plano light - r$246,00",Livance - Santos
111150,2024-12-20,pessoa física,"plano mensal - r$346,00",Livance - Itaim
111090,2024-12-20,pessoa física,"plano light - r$246,00",Visita Virtual
110981,2024-12-20,pessoa física,"plano light anual - r$178,00",Livance - Tatuapé
110778,2024-12-20,pessoa física,"plano light - r$246,00",Livance - Santos
110690,2024-12-20,pessoa física,"plano anual - r$246,00",Visita Virtual
110511,2024-12-20,pessoa física,"plano mensal - r$346,00",Sem Visita
108724,2024-12-20,pessoa física,"plano anual - r$246,00",Livance - Campinas
107287,2024-12-20,pessoa física,"plano anual - r$246,00",Sem Visita
106879,2024-12-20,pessoa física,"plano mensal - r$346,00",Sem Visita
106510,2024-12-20,pessoa física,"plano light anual - r$178,00",Visita Virtual
106253,2024-12-20,pessoa física,"plano anual - r$246,00",Sem Visita
102331,2024-12-20,pessoa jurídica,"plano anual - r$246,00",Livance - Santo André Psico
101549,2024-12-20,pessoa física,"plano anual - r$246,00",Livance - Paulista
99534,2024-12-20,pessoa física,"plano light anual - r$178,00",Livance - Botafogo
93444,2024-12-20,pessoa física,"plano mensal - r$346,00",Livance - Market Place
74888,2024-12-20,pessoa física,"plano light - r$246,00",Livance - Vila Madalena
63862,2024-12-20,pessoa jurídica,"plano mensal - r$296,00",Livance - Paulista
50838,2024-12-20,pessoa física,"plano anual - r$246,00",Visita Virtual
112975,2024-12-21,pessoa física,"plano anual - r$246,00",Sem Visita
112937,2024-12-23,pessoa física,"plano light - r$246,00",Livance - Brigadeiro
112783,2024-12-23,pessoa física,"plano anual - r$246,00",Livance - Alphaville
112204,2024-12-23,pessoa física,"plano light anual - r$178,00",Livance - Paulista
111404,2024-12-23,pessoa física,"plano light anual - r$178,00",Livance - Santo André Psico
